NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,5.56
1,0,0,0,0,0,0,0,1,1,0,1,1,44,8,0,21.37
1,1,1,0,0,0,0,1,0,1,0,1,0,22,320,0,7.21
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,5.25
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,0,8.15
1,0,1,0,0,1,0,0,1,1,0,1,1,22,160,0,9.19
0,0,1,0,0,0,0,0,1,0,0,0,1,22,8,0,8.1
1,1,1,0,0,1,0,0,1,1,0,1,0,22,8,0,5.4
1,0,1,0,0,1,0,0,1,1,0,1,1,22,160,0,9.32
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,2,4.71
0,0,0,1,0,1,1,0,0,1,0,0,0,22,160,0,7.95
1,0,0,0,0,0,0,1,0,0,0,1,1,44,8,0,14.73
1,0,1,0,0,0,0,0,1,1,0,0,1,22,8,1,13.45
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,1,6.33
1,0,0,1,0,0,0,1,0,1,0,0,0,44,8,0,12.93
1,1,1,0,0,0,0,1,0,0,0,1,0,48,8,0,11.59
1,0,1,0,0,1,0,0,1,1,0,1,1,22,160,0,9.24
1,0,0,1,0,0,0,1,0,0,0,1,0,44,8,0,12.39
1,1,1,0,0,1,0,1,0,1,0,0,0,22,320,0,8.59
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,4.14
0,0,0,1,0,0,1,0,0,1,0,1,0,22,160,0,7.6
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,0,8.54
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,0,5.28
1,0,0,0,0,0,0,1,0,0,0,1,1,22,8,1,8.01
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,0,5.61
1,0,0,0,0,1,0,1,0,1,0,1,1,44,160,0,18.87
1,1,1,0,0,1,0,0,1,1,0,1,0,22,8,0,5.28
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,5.28
1,0,0,0,0,0,0,0,1,1,0,1,1,22,8,1,13.43
1,0,1,1,0,0,0,1,0,1,0,1,0,48,8,0,15.9
0,0,1,1,0,1,1,0,0,0,0,0,0,22,160,0,7.92
0,0,1,1,0,0,1,0,0,0,0,1,0,22,160,0,7.64
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,5.28
1,1,1,0,0,0,0,0,1,0,0,1,0,48,8,0,11.63
1,0,1,1,0,0,0,0,1,0,0,1,0,48,8,0,15.06
0,1,1,0,0,1,1,0,0,0,0,0,0,44,160,0,10.44
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,0,10.49
1,0,1,0,0,1,0,0,1,1,0,1,1,22,160,0,9.28
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,5.29
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,5.3
1,0,0,0,0,0,0,1,0,0,0,0,1,44,8,1,22.59
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,2,10.46
0,1,1,0,0,0,1,0,0,0,0,1,0,44,160,0,9.82
1,0,1,0,0,0,0,1,0,1,0,1,1,44,8,2,18.68
1,0,1,1,1,0,0,0,0,0,0,1,0,48,8,0,15.12
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,6.67
0,0,1,0,1,0,0,0,0,0,0,0,1,22,8,1,8.12
0,0,0,1,0,1,1,0,0,0,0,1,0,44,160,0,13.17
1,0,1,0,0,0,0,0,1,1,0,1,1,44,8,1,18.18
0,1,0,0,0,1,1,0,0,1,0,0,0,22,160,0,6.29
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,0,9.41
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,6.77
1,0,1,0,1,0,0,0,0,1,0,0,1,22,8,1,13.84
1,0,0,0,0,0,0,1,0,1,0,0,1,48,8,1,11.55
1,0,1,1,0,0,0,1,0,0,0,1,0,48,8,0,14.96
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,0,9.97
0,0,0,1,1,0,0,0,0,1,0,1,0,22,8,1,10.78
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,11.83
1,0,1,0,0,0,0,1,0,1,0,1,1,44,8,0,14.74
1,0,1,0,1,0,0,0,0,1,0,1,1,44,8,0,14.82
1,0,1,0,0,1,0,0,1,1,0,1,1,48,160,0,13.46
0,1,0,0,0,0,1,0,0,1,0,1,0,22,160,0,5.95
0,0,0,1,0,0,0,0,1,0,0,0,0,44,8,0,11.3
1,1,1,0,1,1,0,0,0,1,0,1,0,22,8,0,5.24
1,0,1,1,0,1,0,0,0,1,1,1,0,48,160,0,11.06
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,5.05
0,0,0,1,0,0,0,0,1,0,0,0,0,44,8,1,11.28
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,0,5.31
1,0,0,1,0,0,0,1,0,1,0,0,0,48,8,1,8.85
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,6.85
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,0,9.6
1,0,0,0,0,0,0,1,0,0,0,0,1,22,8,1,13.42
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,3.66
0,0,0,0,0,0,0,0,1,1,0,0,1,44,8,1,14.02
0,0,1,1,0,0,1,0,0,1,0,0,0,22,160,0,7.97
0,0,1,1,1,0,0,0,0,1,0,0,0,22,8,1,11.1
1,0,0,0,0,0,0,1,0,0,0,1,1,48,8,1,11.43
0,0,0,0,1,0,0,0,0,1,0,0,1,22,8,0,11.67
1,0,0,0,1,0,0,0,0,1,0,1,1,22,8,1,13.14
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,11.7
1,0,1,1,0,1,1,0,0,1,0,1,0,44,8,0,12.89
1,0,1,0,0,0,0,0,1,1,0,0,1,44,8,1,22.62
1,0,1,0,0,0,0,0,1,1,0,1,1,44,8,0,14.67
1,0,1,1,0,0,0,0,0,1,1,0,0,48,8,0,17.97
0,0,0,1,0,0,1,0,0,0,0,0,0,22,8,0,6.32
1,0,0,1,0,0,0,1,0,0,0,1,0,48,8,1,8.75
1,0,1,1,0,1,1,0,0,1,0,1,0,44,8,0,12.21
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,1,5.05
0,0,0,0,1,0,0,0,0,1,0,0,1,22,8,0,11.82
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,0,11.78
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,5.23
1,1,1,0,0,0,0,0,0,1,1,0,0,22,8,0,5.53
0,0,1,1,0,0,0,1,0,0,0,0,0,44,8,2,19.28
1,1,1,0,0,0,0,0,0,1,1,0,0,48,8,0,14.6
1,0,0,0,0,0,0,0,1,1,0,1,1,44,8,1,22.05
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,0,8.58
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,1,5.05
1,0,0,0,0,0,0,1,0,1,0,0,1,22,8,0,8.14
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,13.39
0,0,0,0,0,0,1,0,0,0,0,0,1,22,8,1,14.21
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,0,8.59
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,5.22
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,10.09
0,0,0,0,0,0,0,1,0,0,0,0,1,22,8,1,13.36
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,0,8.52
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,9.17
1,0,0,0,0,0,0,0,1,1,0,1,1,48,8,0,18.26
0,0,0,1,0,0,0,1,0,0,0,1,0,44,8,2,18.52
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,0,5.22
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,0,14.18
0,0,0,0,1,0,0,0,0,1,0,1,1,44,8,1,21.25
1,0,1,0,1,0,0,0,0,1,0,0,1,44,8,1,22.65
0,1,0,0,0,1,1,0,0,0,0,1,0,44,160,0,9.97
0,0,0,0,1,0,0,0,0,1,0,0,1,44,8,1,13.87
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,0,6.92
0,0,0,1,0,0,1,0,0,0,0,0,0,22,8,1,6.31
0,0,1,0,1,0,0,0,0,1,0,0,1,44,8,1,22.28
1,0,0,0,0,0,0,1,0,0,0,1,1,22,8,0,8.49
1,1,1,0,0,0,0,0,0,1,1,0,0,22,8,0,5.55
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.98
0,0,0,0,1,0,0,0,0,1,0,0,1,44,8,0,14.0
1,0,1,1,0,1,0,0,0,1,1,1,0,48,160,0,10.69
1,0,0,0,0,0,0,0,1,1,0,1,1,48,8,0,19.86
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,0,11.29
0,0,0,0,1,0,0,0,0,1,0,0,1,22,8,0,11.69
1,0,0,0,1,0,0,0,0,1,0,1,1,44,8,1,21.32
0,0,0,1,0,0,0,1,0,1,0,0,0,22,8,2,11.6
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,0,6.35
1,0,0,0,0,0,0,0,0,1,1,1,1,48,8,0,23.64
0,0,0,0,1,0,0,0,0,1,0,0,1,48,8,0,19.58
1,0,0,0,0,0,0,0,0,1,1,1,1,48,8,0,19.91
0,0,1,0,0,0,0,0,1,0,0,1,1,44,8,1,21.33
0,1,1,0,0,0,0,0,1,0,0,1,0,44,8,1,14.69
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,2,14.4
0,0,0,0,1,0,0,0,0,1,0,0,1,48,8,0,17.15
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,1,5.06
1,0,1,0,0,0,1,0,0,1,0,0,1,22,8,1,13.8
1,0,0,0,0,0,0,0,0,1,1,1,1,48,8,0,18.27
1,0,0,0,1,0,0,0,0,0,0,1,1,44,8,1,21.32
1,1,1,0,0,0,1,0,0,0,0,0,0,44,160,0,10.0
1,0,1,0,0,1,0,0,1,1,0,1,1,48,160,0,13.42
1,0,0,0,0,0,0,0,0,1,1,1,1,48,8,0,19.82
1,0,1,0,0,1,0,1,0,1,0,1,1,48,160,0,13.38
1,0,0,0,0,0,1,0,0,1,0,1,1,22,8,1,13.12
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,0,6.29
1,0,0,0,0,0,0,1,0,1,0,0,1,48,8,0,11.55
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,1,11.3
1,0,1,1,0,1,0,0,1,1,0,1,0,22,8,0,7.11
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,6.33
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,1,6.25
0,0,0,1,1,0,0,0,0,1,0,0,0,48,8,0,16.65
1,0,1,0,0,0,1,0,0,1,0,0,1,44,8,1,22.62
1,0,1,1,0,1,0,1,0,1,0,1,0,48,160,0,10.66
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,1,8.0
1,0,1,0,0,1,0,1,0,1,0,1,1,48,160,0,15.87
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,2,13.88
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,1,6.32
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,6.17
1,0,0,0,0,0,0,0,0,1,1,1,1,48,8,1,19.85
1,0,1,1,0,1,0,0,1,1,0,1,0,22,8,0,6.88
1,0,0,0,0,0,1,0,0,1,0,1,1,44,8,1,21.38
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,1,5.1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,0,5.26
1,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,8.14
1,1,0,0,0,0,1,0,0,1,0,0,0,44,160,0,10.78
0,0,1,1,0,0,1,0,0,0,0,1,0,44,160,0,13.07
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,0,3.56
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,3.01
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,2,11.91
1,0,1,0,0,0,0,0,1,0,0,1,1,22,8,1,13.9
1,0,1,1,0,1,0,1,0,1,0,1,0,48,160,0,10.69
0,0,0,0,0,0,0,1,0,1,0,0,1,44,8,2,22.72
1,0,0,0,0,0,0,0,1,1,0,1,1,48,8,0,23.69
1,0,0,0,0,0,0,1,0,0,0,1,1,48,8,0,11.43
1,0,0,1,0,0,0,1,0,1,0,0,0,48,8,0,9.38
1,0,0,1,0,0,0,1,0,0,0,1,0,48,8,0,8.74
0,0,1,1,0,1,1,0,0,0,0,0,0,44,160,0,14.65
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,0,8.48
1,0,1,0,0,0,0,0,1,1,0,1,1,44,8,2,18.64
0,0,0,1,1,0,0,0,0,1,0,0,0,48,8,0,14.12
0,0,0,1,1,0,0,0,0,1,0,0,0,48,8,0,13.36
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,0,5.35
1,0,1,0,1,0,0,0,0,0,0,1,1,22,8,1,13.13
1,0,0,0,0,0,0,0,1,1,0,1,1,48,8,0,19.81
0,1,1,0,0,0,1,0,0,1,0,0,0,22,160,0,6.67
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,0,5.26
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,0,9.14
0,1,0,0,0,1,1,0,0,0,0,1,0,22,160,0,6.02
0,0,0,0,1,0,0,0,0,1,0,0,1,48,8,0,17.01
0,0,1,0,1,0,0,0,0,1,0,1,1,22,8,1,13.13
0,0,0,0,0,0,0,1,0,1,0,0,1,22,8,2,13.91
1,0,0,0,0,0,0,0,1,1,0,1,1,48,8,1,20.57
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,2.87
0,0,0,1,0,0,0,0,0,0,1,0,0,44,8,0,11.99
0,0,0,1,0,0,0,0,0,0,1,0,0,44,8,1,11.28
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,3.47
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,7.24
1,0,1,1,0,1,0,1,0,1,0,1,0,48,160,0,10.79
1,0,0,0,0,0,0,0,1,0,0,0,1,22,8,0,8.13
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,0,5.35
1,0,0,0,1,0,0,0,0,1,0,1,1,48,8,0,19.88
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,2.78
1,0,0,0,1,0,0,0,0,1,0,1,1,48,8,0,23.81
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,3.45
0,0,0,0,1,0,0,0,0,1,0,0,1,22,8,0,11.5
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,4.21
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,2.65
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,0,9.1
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,0,8.86
0,0,1,0,0,0,0,1,0,0,0,0,1,22,8,2,13.87
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,6.6
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,3.55
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,0,3.53
0,0,0,1,1,0,0,0,0,1,0,0,0,48,8,0,13.94
0,0,0,0,0,0,0,1,0,0,0,1,1,44,8,2,21.78
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.21
0,0,1,0,0,0,0,0,1,1,0,1,1,44,8,1,21.33
1,0,1,0,1,0,0,0,0,0,0,0,1,44,8,1,22.58
0,0,1,0,1,0,0,0,0,1,0,1,1,44,8,1,21.32
0,0,1,0,0,0,0,0,1,1,0,1,1,22,8,1,13.12
1,0,1,0,0,0,0,0,1,0,0,1,1,44,8,1,22.66
1,0,1,0,0,1,0,1,0,1,0,1,1,44,160,0,15.51
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,7.59
1,0,0,0,1,0,0,0,0,0,0,0,1,22,8,1,8.62
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,1,11.7
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,3.49
0,0,0,0,1,0,0,0,0,1,0,0,1,48,8,0,16.37
0,0,0,0,0,0,0,1,0,0,0,1,1,22,8,2,13.99
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,3.48
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,6.19
0,0,1,0,0,0,0,1,0,0,0,0,1,44,8,2,22.77
0,1,1,0,0,0,0,0,1,1,0,1,0,44,8,1,15.52
1,0,1,0,1,0,0,0,0,1,0,1,1,44,8,1,18.16
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,1,8.83
1,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,3.62
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,0,9.01
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,1,9.43
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,2,3.71
1,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,3.49
1,0,0,0,1,0,0,0,0,1,0,1,1,48,8,0,19.78
1,0,0,0,0,0,0,0,1,1,0,0,1,44,8,1,22.58
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,2,3.73
1,0,1,0,0,1,0,1,0,1,0,1,1,8,8,0,3.48
1,0,0,0,1,0,0,0,0,1,0,1,1,48,8,1,19.9
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.18
1,0,0,0,0,0,0,1,0,0,0,0,1,22,8,2,13.85
0,0,1,0,0,0,1,0,0,0,0,0,1,22,8,1,8.11
0,0,1,1,0,0,1,0,0,0,0,1,0,22,160,0,8.11
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,2,9.66
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,1,14.7
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,0,9.41
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,3.43
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,4.15
1,1,0,0,1,0,0,0,0,0,0,1,0,44,8,1,14.63
1,0,0,0,0,0,0,1,0,1,0,0,1,22,8,0,8.99
1,0,0,0,0,0,0,1,0,0,0,1,1,22,8,0,8.58
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.96
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,1,15.83
1,0,0,0,1,0,0,0,0,1,0,1,1,48,8,0,18.23
1,1,1,0,1,0,0,0,0,0,0,0,0,44,8,1,15.85
0,0,0,1,0,0,1,0,0,0,0,0,0,48,8,0,8.84
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,1,8.1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,160,0,7.61
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,0,9.63
1,1,0,0,0,0,0,0,1,1,0,0,0,44,8,1,16.85
0,0,0,0,0,0,0,1,0,1,0,1,1,44,8,1,21.35
1,1,1,0,0,0,0,0,1,1,0,1,0,44,8,2,15.0
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,0,10.16
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,7.52
0,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,14.64
1,0,1,0,0,1,0,1,0,1,0,1,1,8,8,0,3.49
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,1,3.65
1,1,1,0,0,0,1,0,0,1,0,0,0,44,8,1,15.88
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,1,11.33
1,0,0,1,0,0,0,1,0,0,0,0,0,44,8,2,20.69
0,0,0,1,1,0,0,0,0,0,0,1,0,22,8,1,9.22
0,0,1,1,0,1,1,0,0,0,0,0,0,22,160,0,7.92
1,0,1,1,0,1,0,1,0,1,0,1,0,22,320,0,8.33
1,0,1,1,0,1,0,1,0,1,0,1,0,22,320,0,8.23
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,0,8.94
0,0,0,1,0,0,1,0,0,0,0,0,0,48,8,1,8.84
0,0,0,1,1,0,0,0,0,0,0,1,0,22,8,0,9.45
1,0,1,1,0,1,0,1,0,1,0,1,0,8,320,0,4.44
1,1,1,0,0,0,1,0,0,0,0,1,0,44,8,1,14.62
0,0,0,0,0,0,0,0,1,0,0,1,1,48,8,1,11.43
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,2,9.67
1,0,1,1,0,1,0,1,0,1,0,1,0,44,320,0,13.68
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,3.01
0,0,0,1,0,0,0,0,0,0,1,0,0,48,8,0,8.85
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,13.68
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,2.84
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,1,6.72
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,0,7.24
1,0,0,0,0,0,0,1,0,0,0,0,1,44,8,2,22.71
1,1,1,0,0,0,0,1,0,1,0,1,0,44,8,2,15.06
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,3.23
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,3.05
1,0,1,1,0,1,0,0,1,1,0,1,0,22,320,0,8.25
1,0,0,1,0,0,0,1,0,0,0,0,0,22,8,2,11.58
1,0,1,1,1,1,0,0,0,1,0,1,0,44,320,0,13.64
0,0,0,0,0,0,0,1,0,0,0,1,1,44,8,0,21.55
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,0,6.92
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,0,8.97
0,0,1,0,0,0,0,1,0,1,0,0,1,44,8,1,22.35
0,1,0,0,0,0,0,0,1,0,0,0,0,22,8,0,7.89
0,0,0,0,0,0,0,1,0,0,0,1,1,44,8,0,25.2
1,0,1,0,0,1,0,0,1,1,0,1,1,44,320,0,16.07
1,0,0,0,0,0,0,1,0,1,0,1,1,48,8,0,20.09
1,0,0,0,0,0,0,1,0,1,0,0,1,48,8,0,13.09
1,0,1,0,0,0,0,1,0,1,0,1,1,44,8,1,18.21
0,0,0,1,0,1,1,0,0,1,0,0,0,22,160,0,8.04
0,1,0,0,0,0,0,0,1,0,0,0,0,48,8,0,16.22
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,2.82
0,0,0,0,0,0,0,1,0,1,0,0,1,44,8,0,22.14
0,0,0,1,1,0,0,0,0,0,0,1,0,22,8,0,8.78
1,0,1,1,0,1,0,0,1,1,0,1,0,22,8,0,6.95
0,0,1,0,0,0,1,0,0,1,0,1,1,44,8,1,21.32
0,0,0,1,1,0,0,0,0,0,0,1,0,22,8,0,9.41
1,0,1,1,0,1,0,0,1,1,0,1,0,22,8,0,7.36
1,1,1,0,0,0,0,0,0,1,1,1,0,22,8,2,9.65
0,1,0,0,0,0,0,1,0,1,0,1,0,44,8,1,14.6
0,0,0,0,0,0,0,1,0,1,0,0,1,44,8,0,25.94
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.95
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,1,8.01
1,1,1,0,0,0,0,0,0,1,1,1,0,44,8,2,15.14
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.94
0,1,1,0,0,0,0,1,0,1,0,0,0,44,8,1,15.63
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,2,11.89
1,0,0,0,0,0,0,1,0,0,0,1,1,44,8,1,21.36
1,0,0,0,0,0,0,1,0,0,0,1,1,48,8,0,12.66
1,0,1,0,0,0,0,1,0,0,0,0,1,44,8,1,22.64
1,0,0,1,0,0,0,1,0,1,0,0,0,48,8,0,10.35
0,0,1,0,0,0,0,1,0,0,0,0,1,44,8,0,25.83
1,0,0,0,0,0,0,1,0,1,0,1,1,48,8,0,23.75
1,0,0,1,0,0,0,1,0,0,0,1,0,48,8,0,10.02
1,0,1,0,1,0,0,0,0,1,0,1,1,44,8,1,18.2
0,0,0,0,0,0,0,1,0,0,0,1,1,44,8,0,22.23
1,1,0,0,0,0,0,1,0,0,0,1,0,44,8,1,14.62
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,6.89
0,0,0,1,0,0,0,0,1,0,0,0,0,44,8,0,11.28
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,0,9.93
1,1,1,0,0,1,0,0,1,1,0,1,0,44,320,0,10.42
1,0,0,0,0,0,0,0,1,1,0,0,1,22,8,0,8.88
1,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,4.23
0,1,1,0,0,0,1,0,0,0,0,1,0,44,160,0,9.87
0,0,0,1,0,0,0,0,1,0,0,0,0,44,8,1,11.3
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,3.65
0,1,0,0,0,0,1,0,0,1,0,1,0,44,160,0,9.88
1,0,0,0,0,0,1,0,0,1,0,0,1,22,8,0,8.89
0,1,1,0,0,1,1,0,0,0,0,0,0,44,160,0,10.56
1,0,1,0,0,0,0,0,1,1,0,1,1,44,8,2,19.81
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,1,11.4
0,1,0,0,0,0,0,0,0,0,1,0,0,48,8,0,13.41
0,0,0,1,1,0,0,0,0,0,0,1,0,22,8,0,9.89
0,1,0,0,0,1,1,0,0,1,0,0,0,44,160,0,11.15
1,1,1,0,0,0,0,1,0,0,0,0,0,44,8,1,15.87
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,3.03
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,0,7.96
0,0,0,0,1,0,0,0,0,1,0,0,1,22,8,1,12.21
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,6.9
1,0,0,0,0,0,0,0,1,1,0,0,1,44,8,0,15.19
0,0,0,0,1,0,0,0,0,1,0,0,1,22,8,0,12.24
1,0,0,0,0,0,0,1,0,1,0,1,1,48,8,0,19.78
1,0,1,0,0,1,0,1,0,1,0,1,1,8,160,0,4.11
1,0,1,0,1,1,0,0,0,1,0,1,1,44,160,0,16.66
0,0,0,1,0,0,1,0,0,0,0,0,0,22,8,1,6.32
0,0,0,0,1,0,0,0,0,1,0,0,1,22,8,0,11.76
0,1,0,0,0,0,0,0,0,0,1,0,0,22,8,2,10.53
0,0,1,0,0,0,0,1,0,0,0,0,1,44,8,0,22.14
1,0,0,0,0,0,1,0,0,1,0,0,1,44,8,0,15.21
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,9.89
1,0,1,0,0,0,1,0,0,0,0,1,1,44,8,1,21.3
1,0,1,1,0,1,0,1,0,1,0,1,0,22,8,0,6.9
0,0,1,0,0,0,0,1,0,0,0,0,1,44,8,0,24.88
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,0,8.99
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,1,11.38
0,1,1,0,0,0,0,0,1,1,0,1,0,44,8,0,14.64
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,0,9.4
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,2,3.69
1,0,1,1,0,1,0,1,0,1,0,1,0,22,8,0,7.05
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,2,12.18
0,0,0,0,0,0,0,1,0,0,0,1,1,44,8,0,21.6
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,0,11.42
1,0,1,1,0,1,0,0,0,1,1,1,0,22,8,0,6.88
0,0,0,0,0,0,1,0,0,1,0,1,1,44,8,1,21.32
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,8.54
